Id;Tipo;Corpo Descricao;Data Publicado;Busca Parametro 2;Id Externo
42806994;twittersearch;"Bolsas: BOVESPA: 69.956,03 pontos / -0,88%; DOW JONES: 11.646,30 pontos / -0,44%; NASDAQ: 2.692,90 pontos / -0,61% (via portal exame)";07/01/11 17:22;pt;wj_negocios
42806996;twittersearch;"Dólar volta a cair e fecha a R$ 1,68; Bovespa retrocede 0,93%: Um dia após o anúncio das primeiras medidas do go... http://bit.ly/hIraNs";07/01/11 17:21;pt;comuniquebrinde
42806995;twittersearch;"Dólar volta a cair e fecha a R$ 1,68; Bovespa retrocede 0,93% http://bit.ly/h7r7s3";07/01/11 17:21;pt;resendejes
42806997;twittersearch;I uploaded a YouTube video -- Como investir na Bolsa de Valores- BOVESPA http://youtu.be/JZfnpGBN1c4?a;07/01/11 17:21;pt;EquipeTrader
42812404;twittersearch;Que tal dar um tempo das contas? http://url20.ca/espartao  Leia no Mulheres em Ação BM&FBOVESPA;07/01/11 17:21;all;JulianaGarcon
42807002;twittersearch;(InfoMoney) Segmento Bovespa atinge cifra recorde de negócios e volume via co-location http://bit.ly/fEzRP1 #mercado #bovespa;07/01/11 17:19;pt;lopesbravo
42807001;twittersearch;Segmento Bovespa atinge cifra recorde de negócios e volume via co-location: Marca foi alcançada no último pregão... http://bit.ly/gxTaKi;07/01/11 17:19;pt;brsinvest
42807000;twittersearch;Segmento Bovespa atinge cifra recorde de negócios e volume via co-location: Marca foi alcançada no último pregão... http://bit.ly/gxTaKi;07/01/11 17:19;pt;Latinvest
42806999;twittersearch;Segmento Bovespa atinge cifra recorde de negócios e volume via co-location: Marca foi alcançada no último pregão... http://bit.ly/gxTaKi;07/01/11 17:19;pt;RaphaelInvestor
42806998;twittersearch;(InfoMoney) Números de dezembro da GOL agradam e mantêm otimismo de analistas http://bit.ly/hjv61y #mercado #bovespa;07/01/11 17:19;pt;lopesbravo
42807003;twittersearch;"Dólar volta a cair e fecha a R$ 1,68; Bovespa retrocede 0,93%. #tvgoianiaband";07/01/11 17:18;pt;tvgoiania_band
42807004;twittersearch;#Bovespa segue com quase 1% de queda acompanhando Dow Jones.;07/01/11 17:18;pt;toinleite
42807005;twittersearch;(Brasil Econômico) Brasil se tornará a 7ª maior economia mundial em 2013 http://bit.ly/eJF3zk #economia #bovespa;07/01/11 17:16;pt;lopesbravo
42807006;twittersearch;Bovespa renova mínimas do dia com piora em NY http://bit.ly/gTtETQ;07/01/11 17:08;pt;cliqzbrnews
42807007;twittersearch;"Dólar volta a cair e fecha a R$ 1,68; Bovespa retrocede 0,93%:  http://bit.ly/dZ5c84 #folha";07/01/11 17:07;pt;folha_mercado
42807008;twittersearch;#Bovespa renova mínimas do dia com piora em NY - http://post.ly/1RqbF;07/01/11 17:04;pt;futurainvest
42807009;twittersearch;"Dólar volta a cair e fecha a R$ 1,68; Bovespa retrocede 0,93% http://awe.sm/5FAaO #folha";07/01/11 17:03;pt;uau
42807010;twittersearch;Indices: IPSA -0,75%  IGPA -0,45%  INTER10 -0,96%  MERVAL -1,78%  BOVESPA -0,84%  S&P 500 -0,60%;07/01/11 17:00;pt;bolsavalparaiso
42804221;twittersearch;Valor: Dólar cai 0,11% e fecha a R$ 1,686 http://bit.ly/ij8on7 #mercado #bovespa;07/01/11 16:58;pt;lopesbravo
42804222;twittersearch;Bovespa firma queda durante a tarde http://bit.ly/fXgUxV;07/01/11 16:51;pt;AgerbonMoney
42804223;twittersearch;(InfoMoney) Santander inicia cobertura de Totvs sugerindo compra, diante de cenário positivo http://bit.ly/ihSH1h #mercado #bovespa;07/01/11 16:48;pt;lopesbravo
42802194;twittersearch;Valor: País poderá ter fundos voltados a debêntures de infraestrutura http://bit.ly/dS20uv #mercado #bovespa;07/01/11 16:45;pt;lopesbravo
42802195;twittersearch;Ultimas - Bovespa renova mínimas do dia com piora em NY: Agência Estado - A ampliação das perdas das bolsas nort... http://bit.ly/fyBca2;07/01/11 16:43;pt;infopriv
42802196;twittersearch;Agência Brasil: Governo do Rio apresenta novo plano de metas para melhorar educação http://bit.ly/gqiIKe #bovespa;07/01/11 16:39;pt;lopesbravo
42802197;twittersearch;RT @linktrade: Volume financeiro da Bovespa atingiu o recorde histórico de R$1,6 trilhão, em 2010, superando a marca de R$1,37 trilhão, registrados em 2008;07/01/11 16:38;pt;leonardoodias
42807847;twittersearch;@compracatarina: Vc tb já quis investir na Bolsa de Valores mas não sabe como? Aprenda c/ o curso online do Buzzero.com. Só R$29,90!...;07/01/11 16:37;pt;AjuntaOfertas
42802198;twittersearch;Bovespa renova mínimas do dia com piora em NY - Estadão http://dlvr.it/CsvGH #ibov #bovespa;07/01/11 16:37;pt;equipeidoji
42802199;twittersearch;Bovespa renova mínimas do dia com piora em NY - Estadão http://dlvr.it/CsvFS #ibov #bovespa;07/01/11 16:37;pt;idojibovespa
42802200;twittersearch;Bovespa renova mínimas do dia com piora em NY http://bit.ly/hUehG4;07/01/11 16:32;pt;jornalmercantil
42802201;twittersearch;Bovespa renova mínimas do dia com piora em NY http://bit.ly/hUehG4;07/01/11 16:32;pt;novabolsa
42799458;twittersearch;Bovespa renova mínimas do dia com piora em NY http://bit.ly/evqfBS;07/01/11 16:29;pt;EXAME_mercados
42799459;twittersearch;#Economia: Bovespa renova mínimas do dia com piora em NY: AEA ampliação das perdas das bolsas norte-americanas n... http://bit.ly/gn87Rd;07/01/11 16:28;pt;SPCRio
42799460;twittersearch;valor_economico: Ibovespa acentua perdas e se aproxima dos 69 mil pontos http://is.gd/kjcnB   http://vlr.me/oxs92 Economia e negócios;07/01/11 16:23;pt;vlrme
42807848;twittersearch;Vc tb já quis investir na Bolsa de Valores mas não sabe como? Aprenda c/ o curso online do Buzzero.com. Só R$29,90! http://t.co/ixdXUQc;07/01/11 16:19;pt;compracatarina
42799461;twittersearch;(InfoMoney) Bolsas europeias recuam, repercutindo agenda local e dados de emprego dos EUA http://bit.ly/ftsMq3 #mercado #bovespa;07/01/11 16:17;pt;lopesbravo
42799462;twittersearch;(InfoMoney) Bolsas dos EUA operam em queda, em resposta à dados do mercado de trabalho http://bit.ly/dOdbjB #mercado #bovespa;07/01/11 16:17;pt;lopesbravo
42799464;twittersearch;#Uol Bovespa renova mínimas do dia com piora em NY:  http://bit.ly/i4NxpH;07/01/11 16:17;pt;noticiagora
42799463;twittersearch;Bovespa renova mínimas do dia com piora em NY:  http://bit.ly/h1St5a;07/01/11 16:17;pt;comuniquebrinde
42797216;twittersearch;Aprendas a Investir na Bolsa de Valores... Invista em novas Atitudes! by felipe amadeu (a disposição);07/01/11 16:14;pt;felipeamadeu
42797512;twittersearch;Dados de trabalho vem pior que o esperado e #Bovespa segue bolsas mundiais em queda.;07/01/11 16:12;pt;toinleite
42797513;twittersearch;"Bovespa cede 0,18% após indicadores dos EUA sobre emprego; dólar vale R$ 1,68.";07/01/11 16:11;pt;itapolis_ltda
42805027;twittersearch;Spot BM&FBovespa recua a R$ 77,95 o grama   http://is.gd/kjlOR;07/01/11 16:11;all;AgenciaIN
42797514;twittersearch;EUA - Recuperação do mercado de trabalho continua ainda preocupante. #IBOV #DJIA #BOVESPA #PAYROLL  http://bit.ly/flcZnT;07/01/11 16:10;pt;radar_bovespa
42797515;twittersearch;RT @lopesbravo: Valor: Payroll e fala de Bernanke nos EUA devem movimentar pregão na Bovespa http://bit.ly/fDcZoU #mercado #bovespa;07/01/11 16:08;pt;SilasFreitas
42796393;twittersearch;RT @Info_BMFBOVESPA: Balanço de operações 2010: Vale, Petrobras, OGX, Itau Unibanco e BM&FBOVESPA foram as ações com maior giro financeiro http://bit.ly/glHE3v;07/01/11 16:04;all;SilasFreitas
42797516;twittersearch;Europa - Cautela dos investidores diante preocupação com vencimento de títulos. #EURO #IBOV #BOVESPA #DJIA   http://bit.ly/egXAcA;07/01/11 16:03;pt;radar_bovespa
42797517;twittersearch;"BC mexe no câmbio e dólar sobe; Bovespa registra queda http://bit.ly/i3UTxS";07/01/11 16:02;pt;clipimobiliario
42797518;twittersearch;RT @lopesbravo: Valor: Trichet pede mais esforço da Europa para lidar com crise da dívida http://bit.ly/hV9EXb #mercado #bovespa;07/01/11 16:02;pt;SilasFreitas
42797519;twittersearch;Valor: Bolsas europeias fecham em baixa após dados de emprego nos EUA http://bit.ly/hDstZT #mercado #bovespa;07/01/11 15:58;pt;lopesbravo
42795419;twittersearch;RT @investbolsa: RT @uinstante Ibovespa cai 0,74% aos 70.056 pontos: 7 de janeiro de 2011 - Em linha com o mercado internacional,... http://bit.ly/gUqb1Y;07/01/11 15:49;pt;wagnerdapaz
42795420;twittersearch;RT @valor_economico: Ibovespa acentua perdas e se aproxima dos 69 mil pontos http://is.gd/kjcnB;07/01/11 15:48;pt;sistemasicoob
42794178;twittersearch;(InfoMoney) Saída de Agnelli da Vale teria impacto reduzido sobre as ações, afirma Link http://bit.ly/guyNAM #mercado #bovespa;07/01/11 15:46;pt;lopesbravo
42794177;twittersearch;(InfoMoney) Mercado de capitais tem operações de R$ 238 bi em 2010, impulsionado por Petro http://bit.ly/hME6xK #mercado #bovespa;07/01/11 15:46;pt;lopesbravo
42794179;twittersearch;RT @valor_economico: Ibovespa trabalha com volatilidade http://is.gd/kizcm;07/01/11 15:46;pt;sistemasicoob
42794180;twittersearch;Bovespa vira e passa a operar em queda nesta sexta-feira;07/01/11 15:46;pt;UminvestMG
42799465;twittersearch;@CBorges_EPL Altas chances de crescimento. Basta roubar dinheiro para comprar ações.;07/01/11 15:45;pt;denis_csordas_
42794181;twittersearch;Ibovespa acentua perdas e se aproxima dos 69 mil pontos: SÃO PAULO ? A baixa das bolsas americanas serve de imp... http://bit.ly/glYbyH;07/01/11 15:45;pt;adilson_braun
42794182;twittersearch;Saldo de investimento estrangeiro na Bovespa http://twitter.prospercorretora.com.br/redir2.htm?flash=25932;07/01/11 15:44;pt;ProsperCVC
42794183;twittersearch;RT @uinstante Ibovespa cai 0,74% aos 70.056 pontos http://bit.ly/ia7MNW #noticias;07/01/11 15:41;pt;jansencosta
42799466;twittersearch;Como faço pra comprar ações do FACEBOOK?;07/01/11 15:39;pt;luann_com
42794184;twittersearch;Agência Brasil: Revendas independentes esperam vender 160 mil carros importados em 2011 http://bit.ly/htPRNk #bovespa;07/01/11 15:36;pt;lopesbravo
42794185;twittersearch;Ibovespa acentua perdas e se aproxima dos 69 mil pontos: SÃO PAULO ? A baixa das bolsas americanas serve de impu... http://bit.ly/h9fOaQ;07/01/11 15:35;pt;linktvclipping
42794186;twittersearch;RT @uinstante: Ibovespa cai 0,74% aos 70.056 pontos -  http://twurl.nl/e4ka8i;07/01/11 15:34;pt;viabroker
42794187;twittersearch;As 10 ações mais negociadas na Bovespa http://bit.ly/heYEz2;07/01/11 15:33;pt;POLICEVAN
42794188;twittersearch;RT @uinstante Ibovespa cai 0,74% aos 70.056 pontos - http://twurl.nl/e4ka8i;07/01/11 15:33;pt;RDIASS
42794189;twittersearch;Ibovespa cai 0,74% aos 70.056 pontos -  http://twurl.nl/e4ka8i;07/01/11 15:32;pt;uinstante
42794190;twittersearch;RT @valor_economico: Ibovespa acentua perdas e se aproxima dos 69 mil pontos http://is.gd/kjcnB;07/01/11 15:31;pt;viabroker
42799467;twittersearch;@Arthur______ @caiohnogueira @__pv eu aqui pensando em comprar ações, construir hotéis.O @Arthur______ em roubar o banco. Inversão de papéis;07/01/11 15:31;pt;RyanSales_
42797217;twittersearch;"60% OFF em Curso ""Aprenda a Investir na Bolsa de Valores"" da Fractal Investimentos (Divinópolis) de R$350 por R$140. www.bongobongo.com.br";07/01/11 15:30;pt;bongobongodivi
42794191;twittersearch;Ibovespa acentua perdas e se aproxima dos 69 mil pontos http://is.gd/kjcnB;07/01/11 15:30;pt;valor_economico
42794192;twittersearch;Bovespa firma queda durante a tarde - Estadão http://dlvr.it/Csk3W #ibov #bovespa;07/01/11 15:30;pt;equipeidoji
42794193;twittersearch;Bovespa firma queda durante a tarde - Estadão http://dlvr.it/Csk2J #ibov #bovespa;07/01/11 15:30;pt;idojibovespa
42794195;twittersearch;Valor: Ibovespa acentua perdas e se aproxima dos 69 mil pontos http://bit.ly/eerLDK #mercado #bovespa;07/01/11 15:28;pt;lopesbravo
42794194;twittersearch;Ibovespa acentua perdas e se aproxima dos 69 mil pontos: SÃO PAULO ? A baixa das bolsas americanas serve de impu... http://bit.ly/h9fOaQ;07/01/11 15:28;pt;raconsbrasil
42794196;twittersearch;Ibovespa acentua perdas e se aproxima dos 69 mil pontos: SÃO PAULO ? A baixa das bolsas americanas serve de impu... http://bit.ly/h9fOaQ;07/01/11 15:28;pt;loucospelabolsa
42797218;twittersearch;RT @ibovespa Info_BMFBOVESPA: Me Poupe: Cautela ao Investir na Bolsa. Oua j o podcast na Rdio Desafio http://bit.ly/... http://ht.ly/1aLMcy;07/01/11 15:25;pt;ibovespa
42791060;twittersearch;Bovespa:(-)0,54%--dol.coml.:1,6850--euro x dol.:1,2952--euro x real:2,1798-Risco Brasil:167 pts,--ouro:R$78,00/gr.-onça troy USD$ 1,372.90.-;07/01/11 15:21;pt;DISTRIWAF
42791061;twittersearch;Fluxo Estrangeiro fica positivo em R$ 5,96 Bilhões na Bovespa em 2010: http://inepad.org.br/site/imprensa.php?id=28;07/01/11 15:19;pt;_inepad
42797219;twittersearch;Dicas de como investir na Bolsa com lucratividade  http://is.gd/kjaam;07/01/11 15:19;pt;AgenciaIN
42791062;twittersearch;CURSO PARA MULHERES ?Como Investir em Ações?, grátis. Bovespa.Video explicativo www.tvbvmf.com.br/Videos/336. Notícias:http://migre.me/36bDr;07/01/11 15:17;pt;daytradeBOVESPA
42791063;twittersearch;"RT @folha_mercado: Bovespa cede 0,15% no início dos negócios; dólar atinge R$ 1,69:  http://bit.ly/g5QsYk #folha";07/01/11 15:17;pt;sistemasicoob
42791064;twittersearch;CURSO PARA MULHERES ?Como Investir em Ações?, grátis. Bovespa.Video explicativo www.tvbvmf.com.br/Videos/336. Notícias:http://migre.me/36bDr;07/01/11 15:16;pt;umabellefemme
42791065;twittersearch;"(InfoMoney) Cenário 2011: Rosenberg vê bolsas ""de lado"", mas leve tendência positiva http://bit.ly/hVSXqp #mercado #bovespa";07/01/11 15:16;pt;lopesbravo
42789489;twittersearch;(Brasil Econômico) Geração de vagas nos EUA decepciona e Ibovespa cai http://bit.ly/g57saO #economia #bovespa;07/01/11 15:15;pt;lopesbravo
42789491;twittersearch;:: Bovespa cai e investidores esfolam os joelhos.       #Fail;07/01/11 15:12;pt;faellaviber
42789492;twittersearch;Hoje é sexta!! Tudo maravilhoso, menos a Bovespa!!! Ehhhhhhh!!!;07/01/11 15:03;pt;TabataCecconi
42789494;twittersearch;Bovespa começa a tarde em baixa http://goo.gl/fb/1vqCT;07/01/11 15:03;pt;zhdinheiro
42789495;twittersearch;Valor: Estatal do pré-sal será definida após aprovação de royalty, diz Lobão http://bit.ly/eU12b0 #mercado #bovespa;07/01/11 15:00;pt;lopesbravo
42789497;twittersearch;RT @OGlobo_Economia: Bovespa recua 0,6% e acompanha Europa e EUA. Dólar a R$ 1,68. http://ow.ly/3A3um;07/01/11 14:56;pt;viabroker
42789498;twittersearch;Bovespa recua 0,6% e acompanha Europa e EUA. Dólar a R$ 1,68. http://ow.ly/3A3um;07/01/11 14:54;pt;OGlobo_Economia
42789500;twittersearch;Bovespa termina em baixa       IVETA termina em alta de 833%;07/01/11 14:52;pt;roomaay
42792757;twittersearch;Info_BMFBOVESPA: Me Poupe: Cautela ao Investir na Bolsa. Ouça já o podcast na Rádio De...   http://vlr.me/zxl6k Economia e negócios;07/01/11 14:50;pt;vlrme
42786658;twittersearch;Valor: Operações no mercado de capitais brasileiro somam R$ 238,2 bi em 2010 http://bit.ly/ebulZm #mercado #bovespa;07/01/11 14:49;pt;lopesbravo
42786659;twittersearch;g1economia: Bovespa vira e passa a operar em queda nesta sexta-feira http://tinyurl.com/2...   http://vlr.me/gh46v Economia e negócios;07/01/11 14:49;pt;vlrme
42786660;twittersearch;(InfoMoney) Magliano lista ações para acumular valor e também outras opções a considerar http://bit.ly/f5ksPM #mercado #bovespa;07/01/11 14:45;pt;lopesbravo
42786661;twittersearch;A bolsa de valores não pode subir sempre, né? http://bit.ly/hYQW3x;07/01/11 14:45;pt;eunodiario
42786662;twittersearch;RT @MMComunica: Após resultados abaixo da expectativa,Bovespa permanece em baixa. Dólar comercial também opera com perdas. Sincodiv http://t.co/RblmzlI;07/01/11 14:44;pt;Thienyyyyy
42786663;twittersearch;Após resultados abaixo da expectativa,Bovespa permanece em baixa. Dólar comercial também opera com perdas. Sincodiv http://t.co/RblmzlI;07/01/11 14:43;pt;MMComunica
42785269;twittersearch;#BOVESPA #IBOV 70.100 ponto forte de suporte.;07/01/11 14:37;pt;chicocbranco
42785270;twittersearch;RT @uinstante: Ibovespa recua 0,38% - Índice registrava 70.308 pontos http://twurl.nl/o3f2xv;07/01/11 14:33;pt;viabroker
42785271;twittersearch;Agência Brasil: Sangramento em Alencar aparenta estar controlado, informa hospital http://bit.ly/gVjUlB #bovespa;07/01/11 14:32;pt;lopesbravo
42784127;twittersearch;Bovespa começa a tarde em baixa http://bit.ly/hImRY5;07/01/11 14:31;pt;zero_hora
42784128;twittersearch;Bovespa começa a tarde em baixa - Zero Hora http://dlvr.it/CsXGz #ibov #bovespa;07/01/11 14:28;pt;equipeidoji
42784129;twittersearch;Bovespa começa a tarde em baixa - Zero Hora http://dlvr.it/CsXFm #ibov #bovespa;07/01/11 14:28;pt;idojibovespa
42784130;twittersearch;Notícia: Bovespa começa a tarde em baixa http://bit.ly/fynYJR #poa;07/01/11 14:27;pt;TwiPOA
42784131;twittersearch;RioGS: Bovespa começa a tarde em baixa http://bit.ly/fbla9d;07/01/11 14:27;pt;Divulgary
42784132;twittersearch;Boa Tarde, tudo bem com vocês? acabei de cheagar da Bovespa, fui lá conhecer, muito bom  :D;07/01/11 14:26;pt;matheusfranzott
42783352;twittersearch;Enquanto isso, Petrobrás, Vale, continuam caindo no mercado de ações. Será que se eu comprar ações do Milan tenho chance de ganhar?;07/01/11 14:20;pt;GremioAT
42784138;twittersearch;Bovespa vira e passa a operar em queda nesta sexta-feira: Nesta quinta (6), o Ibovespa desvalorizou 0,72%, aos 7... http://glo.bo/fiaU2k;07/01/11 14:20;pt;blogTVeMais
42784137;twittersearch;Economia: Bovespa vira e passa a operar em queda nesta sexta-feira http://glo.bo/fiaU2k;07/01/11 14:20;pt;Divulgary
42784136;twittersearch;Bovespa vira e passa a operar em queda nesta sexta-feira: Nesta quinta (6), o Ibovespa desvalorizou 0,72%, aos 7... http://glo.bo/fiaU2k;07/01/11 14:20;pt;cambioturismo
42784135;twittersearch;Bovespa vira e passa a operar em queda nesta sexta-feira http://glo.bo/fiaU2k;07/01/11 14:20;pt;tudoabouttudo
42784134;twittersearch;Bovespa vira e passa a operar em queda nesta sexta-feira: Nesta quinta (6), o Ibovespa desvalorizou 0,72%, aos 7... http://glo.bo/fiaU2k;07/01/11 14:20;pt;World_Links
42784133;twittersearch;Bovespa vira e passa a operar em queda nesta sexta-feira http://glo.bo/ig0Tvj;07/01/11 14:20;pt;jornalmercantil
42783353;twittersearch;Opere com quem + cresce no merado financeiro e teste o melhor Home Broker e tenhas a melhores taxa de custodia + 6 meses de plataforma.;07/01/11 14:19;pt;Radarbovespa
42782419;twittersearch;(InfoMoney) Radar: acompanhe algumas das principais oscilações na bolsa nesta sexta-feira http://bit.ly/hOZja5 #mercado #bovespa;07/01/11 14:14;pt;lopesbravo
42781449;twittersearch;"RT @folha_com: Bovespa cede 0,15% no início dos negócios; dólar atinge R$ 1,69:  http://bit.ly/g5QsYk";07/01/11 14:08;pt;DayaSol
42781450;twittersearch;RT @inst_unibanco: Equipe de escola estadual paulista vence o Desafio BM&F Bovespa 2010 http://bit.ly/fK5Oxn;07/01/11 14:07;pt;ClaudiaCostin
42781451;twittersearch;RT @ibovespa: Bovespa vira e passa a operar em queda nesta sexta-feira: Nesta quinta (6), o Ibovespa desvalorizou 0,72%, aos 7... http://glo.bo/ig0Tvj;07/01/11 14:06;pt;nelogica
42781452;twittersearch;Bovespa abre perto da estabilidade  de olho nos EUA. http://bit.ly/e0YnSk  #Economia #Bovespa;07/01/11 14:05;pt;cfduque
